industry,country,date,keyword,cpc_usd,cpc_euro,searches,exchange_rate,final_cpc_usd,sea_expend_per_cap_usd,unemployment_rate,broadb_subscr_per_100_inhab,date_new,today,price_effect,quantity_effect,half_year,id,industry_date_country_id,price_effect_new,quantity_effect_new,retail,structural_break,country_1,country_2,country_3,country_4,country_5,country_6,apr,industry_new,industry_new_1,industry_new_2,industry_new_3,industry_new_4,industry_new_5,industry_new_6,industry_new_7,industry_new_8,industry_new_9,industry_new_10,industry_new_11,industry_new_12,industry_new_13,industry_new_14,industry_new_15,mean_searches,mean_searches_tenth,industry_time,country_time,mean_industry,mean_country
household electronics,DEU,09/11,microwave,,0.53,5400,1.38,0.73,38.32,5.95,33.09,18899,19303,0.3512599,0.6487401,6,70,390,,,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14620,1.462,70,6,1.370667,2.665067
household electronics,DEU,09/11,hoover,,1.2,33100,1.38,1.65,38.32,5.95,33.09,18899,19303,0.3512599,0.6487401,6,70,390,,,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14620,1.462,70,6,1.370667,2.665067
household electronics,DEU,09/11,fans,,0.91,4400,1.38,1.25,38.32,5.95,33.09,18899,19303,0.3512599,0.6487401,6,70,390,,,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14620,1.462,70,6,1.370667,2.665067
household electronics,DEU,09/11,washing machines,,1.33,18100,1.38,1.83,38.32,5.95,33.09,18899,19303,0.3512599,0.6487401,6,70,390,,,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14620,1.462,70,6,1.370667,2.665067
household electronics,ESP,09/11,fans,,1.83,27100,1.38,2.52,20.52,21.65,23.78,18899,19303,0.2247708,0.7752292,6,70,398,0.224771,0.775229,1,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9520,0.952,70,14,1.370667,1.685733
household electronics,ESP,09/11,hoover,,0.66,1600,1.38,0.91,20.52,21.65,23.78,18899,19303,0.2247708,0.7752292,6,70,398,,,1,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9520,0.952,70,14,1.370667,1.685733
household electronics,ESP,09/11,coffee machine,,0.96,2400,1.38,1.32,20.52,21.65,23.78,18899,19303,0.2247708,0.7752292,6,70,398,,,1,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9520,0.952,70,14,1.370667,1.685733
household electronics,ESP,09/11,washing machines,,0.43,4400,1.38,0.59,20.52,21.65,23.78,18899,19303,0.2247708,0.7752292,6,70,398,,,1,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9520,0.952,70,14,1.370667,1.685733
household electronics,ESP,09/11,microwave,,0.42,12100,1.38,0.58,20.52,21.65,23.78,18899,19303,0.2247708,0.7752292,6,70,398,,,1,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9520,0.952,70,14,1.370667,1.685733
household electronics,FRA,09/11,hoover,,0.95,49500,1.38,1.31,24.55,9.617,36.04,18899,19303,0.2575454,0.7424546,6,70,406,0.257545,0.742455,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26060,2.606,70,22,1.370667,2.244267
household electronics,FRA,09/11,coffee machine,,0.95,14800,1.38,1.31,24.55,9.617,36.04,18899,19303,0.2575454,0.7424546,6,70,406,,,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26060,2.606,70,22,1.370667,2.244267
household electronics,FRA,09/11,washing machines,,0.96,33100,1.38,1.32,24.55,9.617,36.04,18899,19303,0.2575454,0.7424546,6,70,406,,,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26060,2.606,70,22,1.370667,2.244267
household electronics,FRA,09/11,microwave,,0.5,18100,1.38,0.69,24.55,9.617,36.04,18899,19303,0.2575454,0.7424546,6,70,406,,,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26060,2.606,70,22,1.370667,2.244267
household electronics,FRA,09/11,fans,,0.65,14800,1.38,0.9,24.55,9.617,36.04,18899,19303,0.2575454,0.7424546,6,70,406,,,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26060,2.606,70,22,1.370667,2.244267
household electronics,ITA,09/11,hoover,,0.74,9900,1.38,1.02,18.11,8.417,22.08,18899,19303,0.203751,0.796249,6,70,414,0.203751,0.796249,1,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9720,0.972,70,30,1.370667,1.605946
household electronics,ITA,09/11,coffee machine,,0.32,1900,1.38,0.44,18.11,8.417,22.08,18899,19303,0.203751,0.796249,6,70,414,,,1,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9720,0.972,70,30,1.370667,1.605946
household electronics,ITA,09/11,fans,,0.71,18100,1.38,0.98,18.11,8.417,22.08,18899,19303,0.203751,0.796249,6,70,414,,,1,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9720,0.972,70,30,1.370667,1.605946
household electronics,ITA,09/11,washing machines,,0.44,12100,1.38,0.61,18.11,8.417,22.08,18899,19303,0.203751,0.796249,6,70,414,,,1,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9720,0.972,70,30,1.370667,1.605946
household electronics,ITA,09/11,microwave,,0.23,6600,1.38,0.32,18.11,8.417,22.08,18899,19303,0.203751,0.796249,6,70,414,,,1,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9720,0.972,70,30,1.370667,1.605946
household electronics,GBR,09/11,coffee machine,,2.26,6600,1.38,3.11,86.56,9.283,25.46,18899,19303,0.5501706,0.4498294,6,70,422,0.550171,0.449829,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21180,2.118,70,38,1.370667,3.384533
household electronics,GBR,09/11,fans,,0.63,5400,1.38,0.87,86.56,9.283,25.46,18899,19303,0.5501706,0.4498294,6,70,422,,,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21180,2.118,70,38,1.370667,3.384533
household electronics,GBR,09/11,hoover,,0.55,22200,1.38,0.76,86.56,9.283,25.46,18899,19303,0.5501706,0.4498294,6,70,422,,,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21180,2.118,70,38,1.370667,3.384533
household electronics,GBR,09/11,microwave,,0.48,22200,1.38,0.66,86.56,9.283,25.46,18899,19303,0.5501706,0.4498294,6,70,422,,,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21180,2.118,70,38,1.370667,3.384533
household electronics,GBR,09/11,washing machines,,1.4,49500,1.38,1.93,86.56,9.283,25.46,18899,19303,0.5501706,0.4498294,6,70,422,,,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21180,2.118,70,38,1.370667,3.384533
household electronics,USA,09/11,coffee machine,,1.15,33100,1.38,1.58,61.79,8.925,27.35,18899,19303,0.466118,0.533882,6,70,430,0.466118,0.533882,1,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22080,2.208,70,46,1.370667,5.296667
household electronics,USA,09/11,fans,,1.55,18100,1.38,2.13,61.79,8.925,27.35,18899,19303,0.466118,0.533882,6,70,430,,,1,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22080,2.208,70,46,1.370667,5.296667
household electronics,USA,09/11,microwave,,1.21,40500,1.38,1.67,61.79,8.925,27.35,18899,19303,0.466118,0.533882,6,70,430,,,1,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22080,2.208,70,46,1.370667,5.296667
household electronics,USA,09/11,hoover,,2.2,12100,1.38,3.03,61.79,8.925,27.35,18899,19303,0.466118,0.533882,6,70,430,,,1,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22080,2.208,70,46,1.370667,5.296667
household electronics,USA,09/11,washing machines,,1.93,6600,1.38,2.66,61.79,8.925,27.35,18899,19303,0.466118,0.533882,6,70,430,,,1,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22080,2.208,70,46,1.370667,5.296667
internet services,DEU,09/11,domain registration,,5.18,4400,1.38,7.13,38.32,5.95,33.09,18899,19303,0.793216,0.206784,6,78,438,0.793216,0.206784,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37142,3.7142,78,6,6.782,2.665067
internet services,DEU,09/11,email,,0.64,135000,1.38,0.88,38.32,5.95,33.09,18899,19303,0.793216,0.206784,6,78,438,,,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37142,3.7142,78,6,6.782,2.665067
internet services,DEU,09/11,web hosting,,5.89,9900,1.38,8.11,38.32,5.95,33.09,18899,19303,0.793216,0.206784,6,78,438,,,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37142,3.7142,78,6,6.782,2.665067
internet services,DEU,09/11,search engine optimization,,6.13,33100,1.38,8.44,38.32,5.95,33.09,18899,19303,0.793216,0.206784,6,78,438,,,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37142,3.7142,78,6,6.782,2.665067
internet services,DEU,09/11,web design,,2.56,3310,1.38,3.53,38.32,5.95,33.09,18899,19303,0.793216,0.206784,6,78,438,,,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37142,3.7142,78,6,6.782,2.665067
internet services,ESP,09/11,email,,0.43,27100,1.38,0.59,20.52,21.65,23.78,18899,19303,0.6725738,0.3274262,6,78,446,0.672574,0.327426,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8500,0.85,78,14,6.782,1.685733
internet services,ESP,09/11,web design,,2.3,4400,1.38,3.17,20.52,21.65,23.78,18899,19303,0.6725738,0.3274262,6,78,446,,,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8500,0.85,78,14,6.782,1.685733
internet services,ESP,09/11,search engine optimization,,3.08,8100,1.38,4.24,20.52,21.65,23.78,18899,19303,0.6725738,0.3274262,6,78,446,,,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8500,0.85,78,14,6.782,1.685733
internet services,ESP,09/11,domain registration,,4.69,1600,1.38,6.46,20.52,21.65,23.78,18899,19303,0.6725738,0.3274262,6,78,446,,,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8500,0.85,78,14,6.782,1.685733
internet services,ESP,09/11,web hosting,,3.42,1300,1.38,4.71,20.52,21.65,23.78,18899,19303,0.6725738,0.3274262,6,78,446,,,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8500,0.85,78,14,6.782,1.685733
internet services,FRA,09/11,web design,,3.93,18100,1.38,5.41,24.55,9.617,36.04,18899,19303,0.710777,0.2892229,6,78,454,0.710777,0.289223,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27144,2.7144,78,22,6.782,2.244267
internet services,FRA,09/11,email,,0.68,74000,1.38,0.94,24.55,9.617,36.04,18899,19303,0.710777,0.2892229,6,78,454,,,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27144,2.7144,78,22,6.782,2.244267
internet services,FRA,09/11,web hosting,,4.51,2400,1.38,6.21,24.55,9.617,36.04,18899,19303,0.710777,0.2892229,6,78,454,,,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27144,2.7144,78,22,6.782,2.244267
internet services,FRA,09/11,domain registration,,4.11,40500,1.38,5.66,24.55,9.617,36.04,18899,19303,0.710777,0.2892229,6,78,454,,,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27144,2.7144,78,22,6.782,2.244267
internet services,FRA,09/11,search engine optimization,,4,720,1.38,5.51,24.55,9.617,36.04,18899,19303,0.710777,0.2892229,6,78,454,,,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27144,2.7144,78,22,6.782,2.244267
internet services,ITA,09/11,web design,,2.71,4400,1.38,3.73,18.11,8.417,22.08,18899,19303,0.6444917,0.3555083,6,78,462,0.644492,0.355508,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12020,1.202,78,30,6.782,1.605946
internet services,ITA,09/11,search engine optimization,,3.14,3600,1.38,4.32,18.11,8.417,22.08,18899,19303,0.6444917,0.3555083,6,78,462,,,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12020,1.202,78,30,6.782,1.605946
internet services,ITA,09/11,email,,0.3,49500,1.38,0.41,18.11,8.417,22.08,18899,19303,0.6444917,0.3555083,6,78,462,,,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12020,1.202,78,30,6.782,1.605946
internet services,ITA,09/11,domain registration,,2.3,1000,1.38,3.17,18.11,8.417,22.08,18899,19303,0.6444917,0.3555083,6,78,462,,,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12020,1.202,78,30,6.782,1.605946
internet services,ITA,09/11,web hosting,,2.1,1600,1.38,2.89,18.11,8.417,22.08,18899,19303,0.6444917,0.3555083,6,78,462,,,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12020,1.202,78,30,6.782,1.605946
internet services,GBR,09/11,domain registration,,11.53,12100,1.38,15.88,86.56,9.283,25.46,18899,19303,0.8965334,0.1034666,6,78,470,0.896533,0.103467,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79260,7.926,78,38,6.782,3.384533
internet services,GBR,09/11,email,,0.47,301000,1.38,0.65,86.56,9.283,25.46,18899,19303,0.8965334,0.1034666,6,78,470,,,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79260,7.926,78,38,6.782,3.384533
internet services,GBR,09/11,search engine optimization,,9.16,6600,1.38,12.61,86.56,9.283,25.46,18899,19303,0.8965334,0.1034666,6,78,470,,,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79260,7.926,78,38,6.782,3.384533
internet services,GBR,09/11,web design,,4.7,49500,1.38,6.47,86.56,9.283,25.46,18899,19303,0.8965334,0.1034666,6,78,470,,,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79260,7.926,78,38,6.782,3.384533
internet services,GBR,09/11,web hosting,,12.74,27100,1.38,17.54,86.56,9.283,25.46,18899,19303,0.8965334,0.1034666,6,78,470,,,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79260,7.926,78,38,6.782,3.384533
internet services,USA,09/11,domain registration,,15.06,22200,1.38,20.74,61.79,8.925,27.35,18899,19303,0.8608288,0.1391712,6,78,478,0.860829,0.139171,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126740,12.674,78,46,6.782,5.296667
internet services,USA,09/11,email,,0.83,450000,1.38,1.14,61.79,8.925,27.35,18899,19303,0.8608288,0.1391712,6,78,478,,,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126740,12.674,78,46,6.782,5.296667
internet services,USA,09/11,search engine optimization,,13.35,40500,1.38,18.38,61.79,8.925,27.35,18899,19303,0.8608288,0.1391712,6,78,478,,,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126740,12.674,78,46,6.782,5.296667
internet services,USA,09/11,web design,,6.74,60500,1.38,9.28,61.79,8.925,27.35,18899,19303,0.8608288,0.1391712,6,78,478,,,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126740,12.674,78,46,6.782,5.296667
internet services,USA,09/11,web hosting,,11.08,60500,1.38,15.26,61.79,8.925,27.35,18899,19303,0.8608288,0.1391712,6,78,478,,,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126740,12.674,78,46,6.782,5.296667
leisure,DEU,09/11,theme park,,0.86,33100,1.38,1.18,38.32,5.95,33.09,18899,19303,0.4929821,0.507018,6,86,486,0.492982,0.507018,1,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83300,8.33,86,6,0.8716667,2.665067
leisure,DEU,09/11,cinema,,0.49,301000,1.38,0.67,38.32,5.95,33.09,18899,19303,0.4929821,0.507018,6,86,486,,,1,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83300,8.33,86,6,0.8716667,2.665067
leisure,DEU,09/11,concert tickets,,0.2,14800,1.38,0.28,38.32,5.95,33.09,18899,19303,0.4929821,0.507018,6,86,486,,,1,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83300,8.33,86,6,0.8716667,2.665067
leisure,DEU,09/11,musical,,0.45,49500,1.38,0.62,38.32,5.95,33.09,18899,19303,0.4929821,0.507018,6,86,486,,,1,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83300,8.33,86,6,0.8716667,2.665067
leisure,DEU,09/11,theatre,,0.54,18100,1.38,0.74,38.32,5.95,33.09,18899,19303,0.4929821,0.507018,6,86,486,,,1,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83300,8.33,86,6,0.8716667,2.665067
leisure,ESP,09/11,cinema,,0.38,90500,1.38,0.52,20.52,21.65,23.78,18899,19303,0.3423936,0.6576064,6,86,494,0.342394,0.657606,1,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42960,4.296,86,14,0.8716667,1.685733
leisure,ESP,09/11,concert tickets,,0.08,74000,1.38,0.11,20.52,21.65,23.78,18899,19303,0.3423936,0.6576064,6,86,494,,,1,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42960,4.296,86,14,0.8716667,1.685733
leisure,ESP,09/11,musical,,0.31,2400,1.38,0.43,20.52,21.65,23.78,18899,19303,0.3423936,0.6576064,6,86,494,,,1,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42960,4.296,86,14,0.8716667,1.685733
leisure,ESP,09/11,theme park,,0.56,33100,1.38,0.77,20.52,21.65,23.78,18899,19303,0.3423936,0.6576064,6,86,494,,,1,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42960,4.296,86,14,0.8716667,1.685733
leisure,ESP,09/11,theatre,,0.32,14800,1.38,0.44,20.52,21.65,23.78,18899,19303,0.3423936,0.6576064,6,86,494,,,1,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42960,4.296,86,14,0.8716667,1.685733
leisure,FRA,09/11,concert tickets,,0.38,2400,1.38,0.52,24.55,9.617,36.04,18899,19303,0.3838275,0.6161725,6,86,502,0.383827,0.616172,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82860,8.286,86,22,0.8716667,2.244267
leisure,FRA,09/11,cinema,,0.34,368000,1.38,0.47,24.55,9.617,36.04,18899,19303,0.3838275,0.6161725,6,86,502,,,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82860,8.286,86,22,0.8716667,2.244267
leisure,FRA,09/11,musical,,0.42,3600,1.38,0.58,24.55,9.617,36.04,18899,19303,0.3838275,0.6161725,6,86,502,,,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82860,8.286,86,22,0.8716667,2.244267
leisure,FRA,09/11,theme park,,1.34,18100,1.38,1.85,24.55,9.617,36.04,18899,19303,0.3838275,0.6161725,6,86,502,,,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82860,8.286,86,22,0.8716667,2.244267
leisure,FRA,09/11,theatre,,0.33,22200,1.38,0.45,24.55,9.617,36.04,18899,19303,0.3838275,0.6161725,6,86,502,,,1,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82860,8.286,86,22,0.8716667,2.244267
leisure,ITA,09/11,cinema,,0.23,135000,1.38,0.32,18.11,8.417,22.08,18899,19303,0.3148414,0.6851586,6,86,510,0.314841,0.685159,1,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35440,3.544,86,30,0.8716667,1.605946
leisure,ITA,09/11,concert tickets,,0.12,14800,1.38,0.17,18.11,8.417,22.08,18899,19303,0.3148414,0.6851586,6,86,510,,,1,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35440,3.544,86,30,0.8716667,1.605946
leisure,ITA,09/11,musical,,0.69,9900,1.38,0.95,18.11,8.417,22.08,18899,19303,0.3148414,0.6851586,6,86,510,,,1,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35440,3.544,86,30,0.8716667,1.605946
leisure,ITA,09/11,theme park,,0.66,5400,1.38,0.91,18.11,8.417,22.08,18899,19303,0.3148414,0.6851586,6,86,510,,,1,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35440,3.544,86,30,0.8716667,1.605946
leisure,ITA,09/11,theatre,,0.52,12100,1.38,0.72,18.11,8.417,22.08,18899,19303,0.3148414,0.6851586,6,86,510,,,1,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35440,3.544,86,30,0.8716667,1.605946
leisure,GBR,09/11,cinema,,0.44,135000,1.38,0.61,86.56,9.283,25.46,18899,19303,0.6871421,0.3128579,6,86,518,0.687142,0.312858,1,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39040,3.904,86,38,0.8716667,3.384533
leisure,GBR,09/11,concert tickets,,0.71,18100,1.38,0.98,86.56,9.283,25.46,18899,19303,0.6871421,0.3128579,6,86,518,,,1,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39040,3.904,86,38,0.8716667,3.384533
leisure,GBR,09/11,musical,,0.65,2400,1.38,0.9,86.56,9.283,25.46,18899,19303,0.6871421,0.3128579,6,86,518,,,1,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39040,3.904,86,38,0.8716667,3.384533
leisure,GBR,09/11,theatre,,0.73,33100,1.38,1.01,86.56,9.283,25.46,18899,19303,0.6871421,0.3128579,6,86,518,,,1,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39040,3.904,86,38,0.8716667,3.384533
leisure,GBR,09/11,theme park,,1.19,6600,1.38,1.64,86.56,9.283,25.46,18899,19303,0.6871421,0.3128579,6,86,518,,,1,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39040,3.904,86,38,0.8716667,3.384533
leisure,USA,09/11,theme park,,1.98,3600,1.38,2.73,61.79,8.925,27.35,18899,19303,0.6105669,0.3894331,6,86,526,0.610567,0.389433,1,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384000,38.4,86,46,0.8716667,5.296667
leisure,USA,09/11,concert tickets,,1.24,40500,1.38,1.71,61.79,8.925,27.35,18899,19303,0.6105669,0.3894331,6,86,526,,,1,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384000,38.4,86,46,0.8716667,5.296667
leisure,USA,09/11,cinema,,0.76,1830000,1.38,1.05,61.79,8.925,27.35,18899,19303,0.6105669,0.3894331,6,86,526,,,1,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384000,38.4,86,46,0.8716667,5.296667
leisure,USA,09/11,musical,,1.09,5400,1.38,1.5,61.79,8.925,27.35,18899,19303,0.6105669,0.3894331,6,86,526,,,1,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384000,38.4,86,46,0.8716667,5.296667
leisure,USA,09/11,theatre,,0.96,40500,1.38,1.32,61.79,8.925,27.35,18899,19303,0.6105669,0.3894331,6,86,526,,,1,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,384000,38.4,86,46,0.8716667,5.296667
online communities,DEU,09/11,business directory,,0.24,6600,1.38,0.33,38.32,5.95,33.09,18899,19303,1.245182,-0.2451815,6,94,534,1.24518,-0.245182,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1371260,137.126,94,6,1.311034,2.665067
online communities,DEU,09/11,dating,,2.43,18100,1.38,3.35,38.32,5.95,33.09,18899,19303,1.245182,-0.2451815,6,94,534,,,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1371260,137.126,94,6,1.311034,2.665067
online communities,DEU,09/11,route planner,,0.32,2740000,1.38,0.44,38.32,5.95,33.09,18899,19303,1.245182,-0.2451815,6,94,534,,,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1371260,137.126,94,6,1.311034,2.665067
online communities,DEU,09/11,phone book,,0.08,4090000,1.38,0.11,38.32,5.95,33.09,18899,19303,1.245182,-0.2451815,6,94,534,,,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1371260,137.126,94,6,1.311034,2.665067
online communities,DEU,09/11,web directory,,1.41,1600,1.38,1.94,38.32,5.95,33.09,18899,19303,1.245182,-0.2451815,6,94,534,,,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1371260,137.126,94,6,1.311034,2.665067
online communities,ESP,09/11,dating,,0.33,6600,1.38,0.45,20.52,21.65,23.78,18899,19303,1.581548,-0.581548,6,94,542,1.58155,-0.581548,0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11900,1.19,94,14,1.311034,1.685733
